Mã MH,Tên MH,Số tín chỉ,Nhóm lớp,DK/ Sĩ số,Ngôn ngữ,Nhóm LT,Giảng viên,Nhóm BT,Giảng viên BT/TN,Sĩ số LT,Thứ(Buổi 1),Tiết(Buổi 1),Phòng(Buổi 1),CS(Buổi 1),Thứ(Buổi 2),Tiết(Buổi 2),Phòng(Buổi 2),CS(Buổi 2),Thứ(Buổi 3),Tiết(Buổi 3),Phòng(Buổi 3),CS(Buổi 3)
MA3009 ,Công nghệ cao su,4.0,L01_L01,1/30,V,L01,,L01, ,75,Thứ 4 ,8 9 10 11 12,B2-118 ,1 ,Thứ 6 ,2 3,H6-310 ,2 ,Thứ 6 ,8 9,H1-103 ,2 
MA3009 ,Công nghệ cao su,4.0,L01_L02,26/30,V,L01,,L02, ,75,Thứ 5 ,8 9 10 11 12,B2-118 ,1 ,Thứ 6 ,2 3,H6-310 ,2 ,Thứ 6 ,8 9,H1-103 ,2 
MA3009 ,Công nghệ cao su,4.0,L01_L03,0/30,V,L01,,L03, ,75,Thứ 3 ,8 9 10 11 12,B2-118 ,1 ,Thứ 6 ,2 3,H6-310 ,2 ,Thứ 6 ,8 9,H1-103 ,2 
MA3011 ,Hóa học xúc tác,3.0,L01_L01,16/60,V,L01, ,L01, ,60,Thứ 2 ,2 3,H1-303 ,2 ,Thứ 2 ,4 5,H2-403 ,2 ,,,,
MA3019 ,K/t sx các chất cao p/tử,3.0,L01_L01,25/30,V,L01, ,L01, ,60,Thứ 4 ,2 3,H1-106 ,2 ,Thứ 4 ,8 9 10 11 12,H2-104 ,2 ,,,,
MA3019 ,K/t sx các chất cao p/tử,3.0,L01_L02,3/30,V,L01, ,L02, ,60,Thứ 3 ,8 9 10 11 12,H2-104 ,2 ,Thứ 4 ,2 3,H1-106 ,2 ,,,,
MA3031 ,Vl chuyển hóa &tồntrữ nl,3.0,L01_L01,1/60,V,L01, ,L01, ,60,Thứ 5 ,4 5,H3-103 ,2 ,Thứ 6 ,4 5,H1-302 ,2 ,,,,
MA3039 ,Kỹ thuật sx các sp ttinh,3.0,L01_L01,24/60,V,L01, ,L01, ,60,Thứ 2 ,8 9,H1-808 ,2 ,Thứ 3 ,9 10,H2-304 ,2 ,,,,
MA3083 ,Cơ học vật liệu,3.0,L01_L01,59/80,V,L01, ,L01, ,80,Thứ 2 ,10 11,H2-301 ,2 ,Thứ 5 ,2 3,H6-112 ,2 ,,,,
MA3083 ,Cơ học vật liệu,3.0,L02_L02,41/80,V,L02, ,L02, ,80,Thứ 2 ,2 3,H1-703 ,2 ,Thứ 5 ,4 5,H1-703 ,2 ,,,,
MA3093 ,Công nghệ gốm sứ,3.0,L01_L01,27/60,V,L01, ,L01, ,60,Thứ 3 ,4 5,H1-310 ,2 ,Thứ 6 ,10 11,H3-402 ,2 ,,,,
MA3095 ,Lý thuyết &công nghệ đúc,4.0,L01_L01,28/60,V,L01, ,L01, ,60,Thứ 4 ,4 5,H1-203 ,2 ,Thứ 6 ,4 5 6,H3-207 ,2 ,,,,
MA3133 ,Kỹ thuật s/xuất bán dẫn,3.0,P01_P01,0/60,V,P01, ,P01, ,60,Thứ 3 ,2 3,B4-303 ,1 ,Thứ 4 ,8 9,B6-303 ,1 ,,,,
MA3135 ,C/n sx& lắp đặt tấm q/đ,3.0,P01_P01,0/60,V,P01, ,P01, ,60,Thứ 6 ,7 8,B4-405 ,1 ,Thứ 6 ,9 10,B4-405 ,1 ,,,,
MA3137 ,Kỹ thuật xúc tác,3.0,P01_P01,1/60,V,P01, ,P01, ,60,Thứ 5 ,2 3,B1-212 ,1 ,Thứ 6 ,2 3,B6-302 ,1 ,,,,
MA3139 ,Vật liệu nano cacbon,3.0,P01_P01,12/60,V,P01, ,P01, ,60,Thứ 4 ,7 8,B4-504 ,1 ,Thứ 6 ,11 12,B9-201 ,1 ,,,,
MA3141 ,Kỹthuật phân tích v/liệu,3.0,P01_P01,19/80,V,P01, ,P01, ,80,Thứ 5 ,2 3,A4-507 ,1 ,Thứ 5 ,9 10,A4-206 ,1 ,,,,
MA3145 ,Các nguồn năng lượng bv,3.0,P01_P01,27/60,V,P01, ,P01, ,60,Thứ 2 ,2 3,B9-201 ,1 ,Thứ 5 ,4 5,B4-401 ,1 ,,,,
MA3147 ,Công nghệ vật liệu đc,3.0,P01_P01,0/60,V,P01, ,P01, ,60,Thứ 5 ,8 9,B4-401 ,1 ,Thứ 6 ,9 10,B4-504 ,1 ,,,,
MA4067 ,Kỹ thuật gia công polyme,4.0,L01_L01,0/30,V,L01, ,L01, ,60,Thứ 3 ,2 3 4 5 6,H2-000 ,2 ,Thứ 4 ,10 11 12,H1-106 ,2 ,,,,
MA4067 ,Kỹ thuật gia công polyme,4.0,L01_L02,0/30,V,L01, ,L02, ,60,Thứ 2 ,8 9 10 11 12,H2-000 ,2 ,Thứ 4 ,10 11 12,H1-106 ,2 ,,,,
MA4067 ,Kỹ thuật gia công polyme,4.0,P01_P01,8/30,V,P01, ,P01, ,30,Thứ 4 ,2 3 4,H2-000 ,2 ,Thứ 5 ,2 3 4 5 6,H2-000 ,2 ,,,,
MA4069 ,Các t/chất của vl polyme,3.0,L01_L01,0/60,V,L01, ,L01, ,60,Thứ 5 ,4 5,H6-110 ,2 ,Thứ 6 ,2 3,H1-801 ,2 ,,,,
MA4069 ,Các t/chất của vl polyme,3.0,P01_P01,8/60,V,P01, ,P01, ,60,Thứ 6 ,2 3,A4-203 ,1 ,Thứ 6 ,7 8,A4-203 ,1 ,,,,
MA4085 ,Polyme blend,3.0,P01_P01,8/60,V,P01, ,P01, ,60,Thứ 2 ,11 12,B6-302 ,1 ,Thứ 3 ,2 3,B8-301 ,1 ,,,,
MA4091 ,Vật liệu môi trường,3.0,L01_L01,24/60,V,L01,,L01,,60,Thứ 2 ,5 6,H1-309 ,2 ,Thứ 3 ,11 12,H1-308 ,2 ,,,,
MA4103 ,Luyện kim màu,3.0,L01_L01,2/15,V,L01,,L01, ,60,Thứ 5 ,2 3,H1-310 ,2 ,Thứ 5 ,9 10,H1-703 ,2 ,Thứ 6 ,8 9 10 11 12,C3-105 ,1 
MA4103 ,Luyện kim màu,3.0,L01_L02,0/15,V,L01,,L02, ,60,Thứ 3 ,7 8 9 10 11,C3-105 ,1 ,Thứ 5 ,2 3,H1-310 ,2 ,Thứ 5 ,9 10,H1-703 ,2 
MA4103 ,Luyện kim màu,3.0,L01_L03,0/15,V,L01,,L03, ,60,Thứ 2 ,8 9 10 11 12,C3-105 ,1 ,Thứ 5 ,2 3,H1-310 ,2 ,Thứ 5 ,9 10,H1-703 ,2 
MA4103 ,Luyện kim màu,3.0,L01_L04,0/15,V,L01,,L04, ,60,Thứ 4 ,8 9 10 11 12,C3-105 ,1 ,Thứ 5 ,2 3,H1-310 ,2 ,Thứ 5 ,9 10,H1-703 ,2 
MA4123 ,P/triển bền vững &cnxlmt,3.0,L01_L01,30/60,V,L01, ,L01, ,60,Thứ 2 ,9 10,H1-805 ,2 ,Thứ 6 ,7 8,H1-302 ,2 ,,,,
MA4123 ,P/triển bền vững &cnxlmt,3.0,L02_L02,46/60,V,L02, ,L02, ,60,Thứ 2 ,7 8,H3-305 ,2 ,Thứ 6 ,4 5,H3-206 ,2 ,,,,
MA4123 ,P/triển bền vững &cnxlmt,3.0,L03_L03,21/60,V,L03, ,L03, ,60,Thứ 2 ,2 3,H3-505 ,2 ,Thứ 5 ,2 3,H2-202 ,2 ,,,,
MA4153 ,Công nghệ cao su,3.0,P01_P01,8/60,V,P01, ,P01, ,60,Thứ 3 ,10 11,A4-203 ,1 ,Thứ 5 ,9 10,A4-205 ,1 ,,,,
MA4161 ,Công nghệ sản xuất baobì,3.0,P01_P01,0/60,V,P01, ,P01, ,60,Thứ 3 ,11 12,A4-510 ,1 ,Thứ 6 ,4 5,B4-405 ,1 ,,,,
MA4163 ,K/thuật sx xenlulo &giấy,3.0,P01_P01,0/60,V,P01, ,P01, ,60,Thứ 2 ,8 9,B4-301 ,1 ,Thứ 5 ,8 9,B4-402 ,1 ,,,,
MA4165 ,Polyme ys &polyme p/hủy,3.0,P01_P01,0/60,V,P01, ,P01, ,60,Thứ 4 ,10 11,B4-401 ,1 ,Thứ 6 ,11 12,B4-303 ,1 ,,,,
ME1003 ,Cơ khí đại cương,3.0,L01_L01,62/80,V,L01, ,L01, ,80,Thứ 6 ,5 6,H1-403 ,2 ,,,,1 ,,,,
ME1009 ,Quản lý sản xuất,3.0,CC01_CC01,25/30,V,CC01, ,CC01, ,30,Thứ 3 ,2 3,A4-509 ,1 ,Chủ nhật ,7 8 9 10 11,C1-201X ,1 ,,,,
ME1009 ,Quản lý sản xuất,3.0,CC02_CC02,27/30,V,CC02, ,CC02, ,30,Thứ 3 ,10 11,B10-204 ,1 ,Chủ nhật ,2 3 4 5 6,C1-201X ,1 ,,,,
ME1009 ,Quản lý sản xuất,3.0,L01_L01,60/60,V,L01, ,L01, ,60,Thứ 4 ,10 11,H6-109 ,2 ,Thứ 7 ,8 9 10 11 12,H1-710 ,2 ,,,,
ME1009 ,Quản lý sản xuất,3.0,L02_L02,60/60,V,L02, ,L02, ,60,Thứ 4 ,7 8,H6-516 ,2 ,Chủ nhật ,7 8 9 10 11,H1-710 ,2 ,,,,
ME1009 ,Quản lý sản xuất,3.0,L03_L03,60/60,V,L03, ,L03, ,60,Thứ 5 ,4 5,H1-801 ,2 ,Chủ nhật ,2 3 4 5 6,H1-710 ,2 ,,,,
ME1009 ,Quản lý sản xuất,3.0,L04_L04,60/60,V,L04, ,L04, ,60,Thứ 5 ,11 12,H6-110 ,2 ,Thứ 7 ,2 3 4 5 6,H1-710 ,2 ,,,,
ME1015 ,Nguyên lý máy,4.0,CC01_CC01,33/40,V,CC01, ,CC01, ,40,Thứ 2 ,2 3 4,B1-202 ,1 ,Thứ 4 ,10 11,B1-307 ,1 ,,,,
ME1015 ,Nguyên lý máy,4.0,L01_L01,80/80,V,L01, ,L01, ,80,Thứ 2 ,7 8 9,H6-310 ,2 ,Thứ 4 ,4 5,H1-404 ,2 ,,,,
ME1015 ,Nguyên lý máy,4.0,L02_L02,80/80,V,L02, ,L02, ,80,Thứ 3 ,4 5,H6-310 ,2 ,Thứ 3 ,10 11 12,H2-205 ,2 ,,,,
ME1015 ,Nguyên lý máy,4.0,L03_L03,80/80,V,L03, ,L03, ,80,Thứ 3 ,7 8 9,H2-302 ,2 ,Thứ 4 ,2 3,H6-412 ,2 ,,,,
ME1015 ,Nguyên lý máy,4.0,Z3KC_Z3KC,37/37,V,Z3KC,,Z3KC,,37,Thứ 3 ,13 14 15,COSOLIENKET_CAOT ,1 ,Thứ 4 ,13 14,COSOLIENKET_CAOT ,1 ,Thứ 5 ,13 14,COSOLIENKET_CAOT ,1 
ME2003 ,Nguyên lý máy,3.0,DT01_DT01,17/60,V,DT01,,DT01,,60,Thứ 7 ,8 9,B4-301 ,1 ,Thứ 7 ,10 11,B4-302 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,P01_P01,15/30,V,P01, ,P01, ,30,Thứ 3 ,8 9 10,A4-205 ,1 ,Thứ 6 ,2 3 4 5 6,C1-202 ,1 ,,,,
ME2007 ,Chi tiết máy,3.0,CC01_CC01,40/40,V,CC01, ,CC01, ,40,Thứ 2 ,4 5,B1-303 ,1 ,Thứ 4 ,11 12,B1-206 ,1 ,,,,
ME2007 ,Chi tiết máy,3.0,CC02_CC02,40/40,V,CC02, ,CC02, ,40,Thứ 2 ,2 3,B2-202 ,1 ,Thứ 4 ,7 8,B1-202 ,1 ,,,,
ME2007 ,Chi tiết máy,3.0,L01_L01,80/80,V,L01, ,L01, ,80,Thứ 5 ,2 3,H3-102 ,2 ,Thứ 5 ,4 5,H1-106 ,2 ,,,,
ME2007 ,Chi tiết máy,3.0,L02_L02,80/80,V,L02, ,L02, ,80,Thứ 5 ,9 10,H3-104 ,2 ,Thứ 5 ,11 12,H3-302 ,2 ,,,,
ME2007 ,Chi tiết máy,3.0,L03_L03,56/80,V,L03, ,L03, ,80,Thứ 2 ,10 11,H3-503 ,2 ,Thứ 5 ,9 10,H1-104 ,2 ,,,,
ME2007 ,Chi tiết máy,3.0,L04_L04,72/80,V,L04, ,L04, ,80,Thứ 2 ,4 5,H3-206 ,2 ,Thứ 4 ,2 3,H3-104 ,2 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L01_L01,6/30,V,L01,,L01,,90,Thứ 2 ,9 10,H1-103 ,2 ,Thứ 4 ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L01_L02,30/30,V,L01,,L02,,90,Thứ 2 ,9 10,H1-103 ,2 ,Thứ 4 ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L01_L03,23/30,V,L01,,L03,,90,Thứ 2 ,9 10,H1-103 ,2 ,Thứ 5 ,7 8 9 10 11,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,Z3KC_Z3K1,20/20,V,Z3KC,,Z3K1,,40,Thứ 7 ,13 14,COSOLIENKET_CAOT ,1 ,Chủ nhật ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,Z3KC_Z3K2,19/20,V,Z3KC,,Z3K2,,40,Thứ 7 ,13 14,COSOLIENKET_CAOT ,1 ,Chủ nhật ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,CC01_CC01,20/20,V,CC01, ,CC01, ,40,Thứ 3 ,2 3,B6-301 ,1 ,Thứ 4 ,2 3 4 5 6,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,CC01_CC02,13/20,V,CC01, ,CC02, ,40,Thứ 3 ,2 3,B6-301 ,1 ,Thứ 3 ,8 9 10 11 12,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,CC02_CC03,8/20,V,CC02, ,CC03, ,40,Thứ 2 ,8 9 10 11 12,C1-XDU ,1 ,Thứ 3 ,4 5,B6-301 ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,CC02_CC04,17/20,V,CC02, ,CC04, ,40,Thứ 3 ,4 5,B6-301 ,1 ,Thứ 5 ,8 9 10 11 12,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L01_L01,18/20,V,L01, ,L01, ,60,Thứ 2 ,2 3,H3-102 ,2 ,Thứ 5 ,8 9 10 11 12,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L01_L02,18/20,V,L01, ,L02, ,60,Thứ 2 ,2 3,H3-102 ,2 ,Thứ 3 ,8 9 10 11 12,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L01_L03,15/20,V,L01, ,L03, ,60,Thứ 2 ,2 3,H3-102 ,2 ,Thứ 5 ,2 3 4 5 6,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L02_L04,17/20,V,L02, ,L04, ,60,Thứ 2 ,4 5,H1-403 ,2 ,Thứ 3 ,2 3 4 5 6,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L02_L05,20/20,V,L02, ,L05, ,60,Thứ 2 ,4 5,H1-403 ,2 ,Thứ 3 ,2 3 4 5 6,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L02_L06,20/20,V,L02, ,L06, ,60,Thứ 2 ,4 5,H1-403 ,2 ,Thứ 4 ,2 3 4 5 6,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L03_L07,13/20,V,L03, ,L07, ,60,Thứ 4 ,2 3,H6-506 ,2 ,Thứ 4 ,8 9 10 11 12,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L03_L08,9/20,V,L03, ,L08, ,60,Thứ 4 ,2 3,H6-506 ,2 ,Thứ 6 ,7 8 9 10 11,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L03_L09,9/20,V,L03, ,L09, ,60,Thứ 2 ,2 3 4 5 6,C1-XDU ,1 ,Thứ 4 ,2 3,H6-506 ,2 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L04_L10,15/20,V,L04, ,L10, ,60,Thứ 4 ,9 10,H1-302 ,2 ,Thứ 6 ,2 3 4 5 6,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L04_L11,17/20,V,L04, ,L11, ,60,Thứ 4 ,9 10,H1-302 ,2 ,Thứ 6 ,8 9 10 11 12,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L04_L12,11/20,V,L04, ,L12, ,60,Thứ 4 ,9 10,H1-302 ,2 ,Thứ 6 ,2 3 4 5 6,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L05_L13,17/20,V,L05, ,L13, ,60,Thứ 2 ,8 9 10 11 12,C1-XDU ,1 ,Thứ 3 ,2 3,H2-407 ,2 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L05_L14,11/20,V,L05, ,L14, ,60,Thứ 3 ,2 3,H2-407 ,2 ,Thứ 5 ,2 3 4 5 6,C1-XDU ,1 ,,,,
ME2015 ,Vật liệu học và xử lý,3.0,L05_L15,13/20,V,L05, ,L15, ,60,Thứ 3 ,2 3,H2-407 ,2 ,Thứ 4 ,8 9 10 11 12,C1-XDU ,1 ,,,,
ME2019 ,Môi trường và con người,3.0,CC01_CC01,29/45,V,CC01, ,CC01, ,45,Thứ 2 ,9 10,A4-204 ,1 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,CC02_CC02,42/45,V,CC02, ,CC02, ,45,Thứ 2 ,7 8,B9-204 ,1 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,CC03_CC03,36/45,V,CC03, ,CC03, ,45,Thứ 5 ,10 11,B2-201 ,1 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L01_L01,55/80,V,L01, ,L01, ,80,Thứ 5 ,2 3,H2-307 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L02_L02,58/80,V,L02, ,L02, ,80,Thứ 5 ,9 10,H6-110 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L03_L03,56/80,V,L03, ,L03, ,80,Thứ 5 ,7 8,H2-302 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L04_L04,71/80,V,L04, ,L04, ,80,Thứ 4 ,7 8,H6-213 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L05_L05,80/80,V,L05, ,L05, ,80,Thứ 4 ,5 6,H6-110 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L06_L06,62/80,V,L06, ,L06, ,80,Thứ 6 ,9 10,H2-302 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L07_L07,24/80,V,L07, ,L07, ,80,Thứ 6 ,7 8,H6-208 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L08_L08,35/80,V,L08, ,L08, ,80,Thứ 4 ,2 3,H2-206 ,2 ,,,,1 ,,,,
ME2045 ,Kinh tế kỹ thuật,3.0,L01_L01,41/80,V,L01, ,L01, ,80,Thứ 2 ,8 9,H1-305 ,2 ,Thứ 3 ,7 8,H2-305 ,2 ,,,,
ME2051 ,Vận trù học,3.0,CC01_CC01,44/45,V,CC01, ,CC01, ,45,Thứ 2 ,11 12,B4-401 ,1 ,Thứ 4 ,2 3,C4-303 ,1 ,,,,
ME2051 ,Vận trù học,3.0,L01_L01,56/80,V,L01, ,L01, ,80,Thứ 2 ,2 3,H2-307 ,2 ,Thứ 2 ,4 5,H6-109 ,2 ,,,,
ME2061 ,Công nghệ sợi 1,3.0,L01_L01,36/60,V,L01, ,L01, ,60,Thứ 2 ,7 8,H2-402 ,2 ,Thứ 6 ,4 5,H1-308 ,2 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,CC01_CC01,22/45,V,CC01, ,CC01, ,45,Thứ 2 ,7 8,C5-402 ,1 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,CC02_CC02,31/45,V,CC02, ,CC02, ,45,Thứ 2 ,9 10,A4-206 ,1 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L01_L01,59/60,V,L01, ,L01, ,60,Thứ 2 ,2 3,H1-106 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L02_L02,19/60,V,L02, ,L02, ,60,Thứ 2 ,8 9,H2-302 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L03_L03,52/60,V,L03, ,L03, ,60,Thứ 3 ,9 10,H1-403 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L04_L04,49/60,V,L04, ,L04, ,60,Thứ 3 ,2 3,H2-302 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L05_L05,38/60,V,L05, ,L05, ,60,Thứ 5 ,2 3,H6-512 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,P01_P01,24/60,V,P01, ,P01, ,60,Thứ 5 ,11 12,B1-211 ,1 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,Z3LI_Z3LI,11/25,V,Z3LI,,Z3LI,,25,Chủ nhật ,8 9,DP-LILAMA2 ,1 ,,,,1 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,CC01_CC01,31/40,V,CC01, ,CC01, ,40,Thứ 4 ,8 9 10 11 12,C1-102A ,1 ,Thứ 6 ,2 3 4 5,C5-501 ,1 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,CC02_CC02,30/40,V,CC02, ,CC02, ,40,Thứ 6 ,2 3 4 5 6,C1-102A ,1 ,Thứ 6 ,8 9 10 11,B4-401 ,1 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,CC03_CC03,40/40,V,CC03, ,CC03, ,40,Thứ 3 ,2 3 4 5 6,C1-102A ,1 ,Thứ 4 ,2 3 4 5,C4-404 ,1 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,CC04_CC04,30/40,V,CC04, ,CC04, ,40,Thứ 4 ,9 10 11 12,B9-203 ,1 ,Thứ 6 ,7 8 9 10 11,C1-102A ,1 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,L01_L01,40/40,V,L01, ,L01, ,80,Thứ 3 ,9 10 11 12,H3-104 ,2 ,Thứ 6 ,8 9 10 11 12,H3-202 ,2 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,L01_L02,16/40,V,L01, ,L02, ,80,Thứ 2 ,2 3 4 5 6,H3-202 ,2 ,Thứ 3 ,9 10 11 12,H3-104 ,2 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,L02_L03,40/40,V,L02, ,L03, ,80,Thứ 3 ,2 3 4 5,H1-106 ,2 ,Thứ 3 ,7 8 9 10 11,H3-202 ,2 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,L02_L04,12/40,V,L02, ,L04, ,80,Thứ 2 ,7 8 9 10 11,H3-202 ,2 ,Thứ 3 ,2 3 4 5,H1-106 ,2 ,,,,
ME2091 ,Phương pháp số,3.0,L01_L01,17/60,V,L01,,L01,,60,Thứ 2 ,2 3,H1-801 ,2 ,Thứ 2 ,4 5,H6-112 ,2 ,,,,2 
ME2099 ,Nhiệt đ/lực học kỹ thuật,3.0,L01_L01,24/30,V,L01, ,L01, ,90,Thứ 2 ,8 9 10 11 12,B5-000 ,1 ,Thứ 6 ,2 3,H6-306 ,2 ,,,,
ME2099 ,Nhiệt đ/lực học kỹ thuật,3.0,L01_L02,24/30,V,L01, ,L02, ,90,Thứ 4 ,7 8 9 10 11,B5-000 ,1 ,Thứ 6 ,2 3,H6-306 ,2 ,,,,
ME2099 ,Nhiệt đ/lực học kỹ thuật,3.0,L01_L03,12/30,V,L01, ,L03, ,90,Thứ 2 ,2 3 4 5 6,B5-000 ,1 ,Thứ 6 ,2 3,H6-306 ,2 ,,,,
ME2101 ,Cơ học máy,3.0,L01_L01,52/80,V,L01, ,L01, ,80,Thứ 4 ,8 9,H1-312 ,2 ,Thứ 4 ,11 12,H6-414 ,2 ,,,,
ME2105 ,Công nghệ may 2,3.0,L01_L01,23/60,V,L01, ,L01, ,60,Thứ 4 ,4 5,H2-403 ,2 ,Thứ 6 ,10 11,H2-402 ,2 ,,,,
ME2109 ,Mỹ thuật trang phục,3.0,L01_L01,40/60,V,L01, ,L01, ,60,Thứ 2 ,7 8,H2-405 ,2 ,Thứ 3 ,4 5,H2-405 ,2 ,,,,
ME2111 ,T/kế công việc & nt học,3.0,CC01_CC01,23/30,V,CC01, ,CC01, ,30,Thứ 6 ,2 3 4 5 6,C1-201B ,1 ,Thứ 6 ,9 10,A4-312 ,1 ,,,,
ME2111 ,T/kế công việc & nt học,3.0,CC02_CC02,20/30,V,CC02, ,CC02, ,30,Thứ 6 ,2 3,A4-410 ,1 ,Thứ 6 ,7 8 9 10 11,C1-201B ,1 ,,,,
ME2111 ,T/kế công việc & nt học,3.0,L01_L01,60/60,V,L01, ,L01, ,60,Thứ 4 ,5 6,H1-308 ,2 ,Thứ 6 ,2 3 4 5 6,H1-710 ,2 ,,,,
ME2111 ,T/kế công việc & nt học,3.0,L02_L02,45/60,V,L02, ,L02, ,60,Thứ 4 ,9 10,H3-206 ,2 ,Thứ 6 ,8 9 10 11 12,H1-710 ,2 ,,,,
ME2113 ,Quản lý thu mua,3.0,CC01_CC01,30/45,V,CC01, ,CC01, ,45,Thứ 4 ,4 5,B4-505 ,1 ,Thứ 5 ,5 6,B4-306 ,1 ,,,,
ME2113 ,Quản lý thu mua,3.0,CC02_CC02,13/45,V,CC02, ,CC02, ,45,Thứ 4 ,4 5,B4-505 ,1 ,Thứ 5 ,7 8,A4-410 ,1 ,,,,
ME2113 ,Quản lý thu mua,3.0,L01_L01,71/80,V,L01, ,L01, ,80,Thứ 2 ,7 8,H2-202 ,2 ,Thứ 3 ,8 9,H1-310 ,2 ,,,,
ME2121 ,"Bơm, quạt, máy nén",3.0,L01_L01,20/30,V,L01, ,L01, ,90,Thứ 3 ,8 9 10 11 12,B5-000 ,1 ,Thứ 6 ,10 11,H6-308 ,2 ,,,,
ME2121 ,"Bơm, quạt, máy nén",3.0,L01_L02,16/30,V,L01, ,L02, ,90,Thứ 2 ,2 3 4 5 6,B5-000 ,1 ,Thứ 6 ,10 11,H6-308 ,2 ,,,,
ME2121 ,"Bơm, quạt, máy nén",3.0,L01_L03,26/30,V,L01, ,L03, ,90,Thứ 4 ,8 9 10 11 12,B5-000 ,1 ,Thứ 6 ,10 11,H6-308 ,2 ,,,,
ME2123 ,Kỹ thuật hệ thống,3.0,L01_L01,38/80,V,L01, ,L01, ,80,Thứ 3 ,11 12,H1-103 ,2 ,Thứ 6 ,10 11,H1-306 ,2 ,,,,
ME2129 ,Cở sở thiết kế máy,3.0,L01_L01,50/80,V,L01, ,L01, ,80,Thứ 4 ,2 3,H2-306 ,2 ,Thứ 6 ,8 9,H2-205 ,2 ,,,,
ME3001 ,K/thuật thủy lực &khínén,3.0,CC01_CC01,33/40,V,CC01, ,CC01, ,40,Thứ 4 ,9 10,B1-211 ,1 ,,,,1 ,,,,
ME3001 ,K/thuật thủy lực &khínén,3.0,CC02_CC02,12/40,V,CC02, ,CC02, ,40,Thứ 4 ,2 3,B4-505 ,1 ,,,,1 ,,,,
